date,name,departure_time,price,cruise,starting,ending
2024-09-17,AK Movers 44 Luxury,9:30 AM,2000.0,44 Luxury,Quetta,Karachi
2024-09-17,Al-Yousaf Transport Luxury,9:30 AM,3500.0,Luxury,Quetta,Karachi
2024-09-17,Al Moqadar Transport Luxury,9:30 AM,4000.0,Luxury,Quetta,Karachi
2024-09-17,Al-Yousaf Transport Business,9:30 AM,3000.0,Business,Quetta,Karachi
2024-09-17,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Quetta,Karachi
2024-09-17,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Quetta,Karachi
2024-09-17,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Quetta,Karachi
2024-09-17,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Quetta,Karachi
2024-09-17,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Quetta,Karachi
2024-09-17,Al Nisar Road Bullet Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-17,Al Nisar Road Bullet Service 30 Seater,9:30 AM,2793.4294871794873,30 Seater,Quetta,Karachi
2024-09-17,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-17,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Karachi
2024-09-17,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Quetta,Karachi
2024-09-17,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Quetta,Karachi
2024-09-17,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-17,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-17,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Quetta,Karachi
2024-09-17,New Shandaar 25 Seater,9:30 AM,2793.4294871794873,25 Seater,Quetta,Karachi
2024-09-17,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Quetta,Karachi
2024-09-17,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-18,AK Movers 44 Luxury,9:30 AM,2000.0,44 Luxury,Quetta,Karachi
2024-09-18,Al-Yousaf Transport Luxury,9:30 AM,3500.0,Luxury,Quetta,Karachi
2024-09-18,Al Moqadar Transport Luxury,9:30 AM,4000.0,Luxury,Quetta,Karachi
2024-09-18,Al-Yousaf Transport Business,9:30 AM,3000.0,Business,Quetta,Karachi
2024-09-18,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Quetta,Karachi
2024-09-18,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Quetta,Karachi
2024-09-18,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Quetta,Karachi
2024-09-18,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Quetta,Karachi
2024-09-18,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Quetta,Karachi
2024-09-18,Al Nisar Road Bullet Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-18,Al Nisar Road Bullet Service 30 Seater,9:30 AM,2793.4294871794873,30 Seater,Quetta,Karachi
2024-09-18,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-18,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Karachi
2024-09-18,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Quetta,Karachi
2024-09-18,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Quetta,Karachi
2024-09-18,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-18,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-18,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Quetta,Karachi
2024-09-18,New Shandaar 25 Seater,9:30 AM,2793.4294871794873,25 Seater,Quetta,Karachi
2024-09-18,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Quetta,Karachi
2024-09-18,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-19,AK Movers 44 Luxury,9:30 AM,2000.0,44 Luxury,Quetta,Karachi
2024-09-19,Al-Yousaf Transport Luxury,9:30 AM,3500.0,Luxury,Quetta,Karachi
2024-09-19,Al Moqadar Transport Luxury,9:30 AM,4000.0,Luxury,Quetta,Karachi
2024-09-19,Al-Yousaf Transport Business,9:30 AM,3000.0,Business,Quetta,Karachi
2024-09-19,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Quetta,Karachi
2024-09-19,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Quetta,Karachi
2024-09-19,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Quetta,Karachi
2024-09-19,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Quetta,Karachi
2024-09-19,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Quetta,Karachi
2024-09-19,Al Nisar Road Bullet Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-19,Al Nisar Road Bullet Service 30 Seater,9:30 AM,2793.4294871794873,30 Seater,Quetta,Karachi
2024-09-19,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-19,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Karachi
2024-09-19,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Quetta,Karachi
2024-09-19,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Quetta,Karachi
2024-09-19,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-19,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-19,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Quetta,Karachi
2024-09-19,New Shandaar 25 Seater,9:30 AM,2793.4294871794873,25 Seater,Quetta,Karachi
2024-09-19,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Quetta,Karachi
2024-09-19,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Karachi
2024-09-12,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-12,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-12,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-12,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-12,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-12,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-12,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-12,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-12,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-12,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-12,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-12,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-12,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-12,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-12,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-12,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-12,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-12,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-12,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-12,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-12,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-12,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-12,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-12,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-12,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-13,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-13,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-13,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-13,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-13,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-13,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-13,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-13,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-13,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-13,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-13,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-13,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-13,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-13,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-13,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-13,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-13,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-13,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-13,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-13,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-13,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-13,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-13,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-13,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-13,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-14,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-14,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-14,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-14,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-14,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-14,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-14,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-14,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-14,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-14,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-14,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-14,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-14,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-14,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-14,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-14,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-14,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-14,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-14,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-14,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-14,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-14,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-14,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-14,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-14,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-16,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-16,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-16,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-16,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-16,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-16,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-16,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-16,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-16,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-16,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-16,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-16,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-16,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-16,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-16,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-16,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-16,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-16,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-16,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-16,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-16,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-16,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-16,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-16,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-17,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-17,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-17,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-17,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-17,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-17,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-17,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-17,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-17,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
